Abhishek Sharma,TM Head,8
TM Head,Abhishek Sharma,13
Abhishek Sharma,Anmolpreet Singh,0
Anmolpreet Singh,Abhishek Sharma,0
AK Markram,Abhishek Sharma,12
Abhishek Sharma,AK Markram,7
AK Markram,Nithish Kumar Reddy,16
Nithish Kumar Reddy,AK Markram,15
AK Markram,H Klaasen,4
H Klaasen,AK Markram,7
H Klaasen,Abdul Samad,13
Abdul Samad,H Klaasen,19
Abdul Samad,Shahbaz Ahmed,0
Shahbaz Ahmed,Abdul Samad,2
Shahbaz Ahmed,PJ Cummins,0
PJ Cummins,Shahbaz Ahmed,5
Shahbaz Ahmed,B Kumar,5
B Kumar,Shahbaz Ahmed,3
B Kumar,JD Unadkat,1
JD Unadkat,B Kumar,1
