DA Warner,AB Dinda,0
AP Tare,AB Dinda,0
S Dhawan,MR Marsh,6
AP Tare,MR Marsh,6
S Dhawan,NLTC Perera,16
AP Tare,NLTC Perera,2
S Dhawan,AB Dinda,8
EJG Morgan,MR Marsh,0
DJ Hooda,MR Marsh,0
DJ Hooda,NLTC Perera,1
DJ Hooda,R Ashwin,0
MC Henriques,R Ashwin,1
S Dhawan,R Ashwin,10
MC Henriques,MR Marsh,0
NV Ojha,MR Marsh,2
NV Ojha,R Ashwin,3
S Dhawan,R Bhatia,12
NV Ojha,R Bhatia,11
NV Ojha,M Ashwin,2
S Dhawan,M Ashwin,4
NV Ojha,AB Dinda,0
Bipul Sharma,AB Dinda,2
Bipul Sharma,NLTC Perera,3
B Kumar,AB Dinda,11
B Kumar,NLTC Perera,10
