MA Agarwal,KP Pietersen,2
KP Pietersen,MA Agarwal,11
KP Pietersen,KD Karthik,17
KD Karthik,KP Pietersen,13
KP Pietersen,KM Jadhav,0
KM Jadhav,KP Pietersen,0
MK Tiwary,KP Pietersen,8
KP Pietersen,MK Tiwary,14
JP Duminy,KP Pietersen,8
KP Pietersen,JP Duminy,16
KP Pietersen,JDS Neesham,0
JDS Neesham,KP Pietersen,2
JDS Neesham,S Nadeem,10
S Nadeem,JDS Neesham,2
Mohammed Shami,S Nadeem,0
S Nadeem,Mohammed Shami,1
S Nadeem,Imran Tahir,0
Imran Tahir,S Nadeem,4
S Nadeem,JD Unadkat,0
JD Unadkat,S Nadeem,0
