HM Amla,TA Boult,10
M Vohra,UT Yadav,9
M Vohra,TA Boult,9
M Vohra,CR Woakes,9
HM Amla,CR Woakes,10
HM Amla,SP Narine,2
M Vohra,SP Narine,1
M Vohra,PP Chawla,0
MP Stoinis,PP Chawla,4
HM Amla,UT Yadav,2
MP Stoinis,UT Yadav,2
MP Stoinis,SP Narine,3
GJ Maxwell,SP Narine,2
GJ Maxwell,CR Woakes,6
GJ Maxwell,PP Chawla,16
HM Amla,PP Chawla,1
HM Amla,C de Grandhomme,0
GJ Maxwell,C de Grandhomme,1
DA Miller,C de Grandhomme,11
GJ Maxwell,UT Yadav,0
WP Saha,UT Yadav,5
DA Miller,UT Yadav,11
WP Saha,C de Grandhomme,1
DA Miller,PP Chawla,2
WP Saha,PP Chawla,13
DA Miller,SP Narine,2
WP Saha,SP Narine,1
DA Miller,TA Boult,2
WP Saha,TA Boult,5
MM Sharma,UT Yadav,1
AR Patel,UT Yadav,0
MM Sharma,TA Boult,9
VR Aaron,TA Boult,1
VR Aaron,CR Woakes,3
MM Sharma,CR Woakes,0
