Q de Kock,RJW Topley,16
KL Rahul,Yash Dayal,11
Q de Kock,Yash Dayal,7
KL Rahul,Mohammed Siraj,1
Q de Kock,Mohammed Siraj,28
KL Rahul,GJ Maxwell,8
Q de Kock,GJ Maxwell,4
D Padikkal,GJ Maxwell,3
D Padikkal,RJW Topley,2
D Padikkal,Mohammed Siraj,1
MP Stoinis,Mohammed Siraj,0
Q de Kock,Mayank Dagar,14
MP Stoinis,Mayank Dagar,4
MP Stoinis,C Green,13
Q de Kock,C Green,12
MP Stoinis,GJ Maxwell,7
N Pooran,GJ Maxwell,0
N Pooran,Yash Dayal,6
N Pooran,Mohammed Siraj,14
N Pooran,RJW Topley,20
A Badoni,RJW Topley,0
A Badoni,Yash Dayal,0
