HM Amla,M Vijay,1
M Vijay,HM Amla,16
HM Amla,WP Saha,2
WP Saha,HM Amla,24
HM Amla,DA Miller,6
DA Miller,HM Amla,2
Gurkeerat Singh,DA Miller,0
DA Miller,Gurkeerat Singh,1
Gurkeerat Singh,AR Patel,7
AR Patel,Gurkeerat Singh,13
F Behardien,Gurkeerat Singh,0
Gurkeerat Singh,F Behardien,2
KJ Abbott,Gurkeerat Singh,0
Gurkeerat Singh,KJ Abbott,1
MM Sharma,Gurkeerat Singh,7
Gurkeerat Singh,MM Sharma,8
MM Sharma,KC Cariappa,7
KC Cariappa,MM Sharma,2
Sandeep Sharma,KC Cariappa,5
KC Cariappa,Sandeep Sharma,10
