AM Rahane,1
F du Plessis,1
KP Pietersen,1
SPD Smith,1
MS Dhoni,1
NLTC Perera,1
R Bhatia,1
R Ashwin,1
Ankit Sharma,1
M Ashwin,1
I Sharma,1
