KS Williamson,Abhishek Sharma,9
Abhishek Sharma,KS Williamson,21
Abhishek Sharma,RA Tripathi,14
RA Tripathi,Abhishek Sharma,9
Abhishek Sharma,AK Markram,8
AK Markram,Abhishek Sharma,10
AK Markram,N Pooran,1
N Pooran,AK Markram,2
AK Markram,Washington Sundar,21
Washington Sundar,AK Markram,2
Washington Sundar,Shashank Singh,2
Shashank Singh,Washington Sundar,6
Shashank Singh,M Jansen,5
M Jansen,Shashank Singh,1
Shashank Singh,B Kumar,0
B Kumar,Shashank Singh,0
B Kumar,Umran Malik,6
Umran Malik,B Kumar,3
