N Rana,Shubman Gill,0
Shubman Gill,N Rana,1
Shubman Gill,RA Tripathi,2
RA Tripathi,Shubman Gill,7
Shubman Gill,KD Karthik,0
KD Karthik,Shubman Gill,0
EJG Morgan,Shubman Gill,40
Shubman Gill,EJG Morgan,40
SP Narine,Shubman Gill,6
Shubman Gill,SP Narine,2
KL Nagarkoti,Shubman Gill,6
Shubman Gill,KL Nagarkoti,6
Shubman Gill,PJ Cummins,0
PJ Cummins,Shubman Gill,1
Shubman Gill,LH Ferguson,6
LH Ferguson,Shubman Gill,16
LH Ferguson,CV Varun,8
CV Varun,LH Ferguson,2
LH Ferguson,M Prasidh Krishna,0
M Prasidh Krishna,LH Ferguson,0
