KL Rahul,Sandeep Sharma,8
CH Gayle,Sandeep Sharma,3
CH Gayle,Mohammad Nabi,8
KL Rahul,Mohammad Nabi,16
KL Rahul,S Kaul,5
CH Gayle,S Kaul,4
KL Rahul,Basil Thampi,2
CH Gayle,Basil Thampi,7
KL Rahul,Rashid Khan,1
CH Gayle,Rashid Khan,1
MA Agarwal,Rashid Khan,3
MA Agarwal,Basil Thampi,4
KK Nair,Basil Thampi,1
KK Nair,Shakib Al Hasan,7
MA Agarwal,Shakib Al Hasan,1
MA Agarwal,S Kaul,4
KK Nair,S Kaul,2
KK Nair,Rashid Khan,3
AJ Finch,Shakib Al Hasan,7
AJ Finch,Rashid Khan,1
MK Tiwary,Rashid Khan,0
R Ashwin,Shakib Al Hasan,2
MK Tiwary,Shakib Al Hasan,1
R Ashwin,Sandeep Sharma,1
MK Tiwary,Sandeep Sharma,0
AJ Tye,Sandeep Sharma,4
BB Sran,Sandeep Sharma,1
BB Sran,S Kaul,1
R Ashwin,S Kaul,1
AS Rajpoot,S Kaul,6
AS Rajpoot,Rashid Khan,2
R Ashwin,Rashid Khan,0
Mujeeb Ur Rahman,Rashid Khan,8
Mujeeb Ur Rahman,S Kaul,2
Mujeeb Ur Rahman,Basil Thampi,0
AS Rajpoot,Basil Thampi,0
