Shubman Gill,WP Saha,9
WP Saha,Shubman Gill,12
HH Pandya,Shubman Gill,8
Shubman Gill,HH Pandya,11
Shubman Gill,MD Shanaka,14
MD Shanaka,Shubman Gill,17
Shubman Gill,DA Miller,8
DA Miller,Shubman Gill,4
Shubman Gill,V Shankar,0
V Shankar,Shubman Gill,0
V Shankar,R Tewatia,4
R Tewatia,V Shankar,3
V Shankar,Rashid Khan,10
Rashid Khan,V Shankar,26
Rashid Khan,DG Nalkande,0
DG Nalkande,Rashid Khan,0
Noor Ahmad,Rashid Khan,0
Rashid Khan,Noor Ahmad,4
Noor Ahmad,Mohammed Shami,7
Mohammed Shami,Noor Ahmad,5
