PP Shaw,VR Aaron,10
S Dhawan,VR Aaron,5
PP Shaw,JC Archer,9
S Dhawan,JC Archer,0
SS Iyer,JC Archer,2
SS Iyer,VR Aaron,9
SS Iyer,Kartik Tyagi,6
RR Pant,JC Archer,0
SS Iyer,AJ Tye,5
RR Pant,AJ Tye,1
MP Stoinis,AJ Tye,5
MP Stoinis,S Gopal,21
RR Pant,S Gopal,2
MP Stoinis,R Tewatia,11
RR Pant,R Tewatia,2
SO Hetmyer,R Tewatia,4
SO Hetmyer,Kartik Tyagi,22
MP Stoinis,Kartik Tyagi,2
SO Hetmyer,AJ Tye,19
HV Patel,R Tewatia,2
HV Patel,Kartik Tyagi,4
HV Patel,AJ Tye,2
AR Patel,JC Archer,2
HV Patel,JC Archer,8
AR Patel,AJ Tye,15
K Rabada,JC Archer,2
R Ashwin,JC Archer,0
