JD Ryder,AG Murtaza,8
JD Ryder,SL Malinga,4
TD Paine,SL Malinga,1
TD Paine,AG Murtaza,1
JD Ryder,AN Ahmed,0
TD Paine,AN Ahmed,0
M Manhas,AN Ahmed,0
RV Uthappa,AN Ahmed,7
TD Paine,MM Patel,0
Yuvraj Singh,MM Patel,0
MD Mishra,MM Patel,7
MD Mishra,AN Ahmed,0
RV Uthappa,MM Patel,1
RV Uthappa,KA Pollard,11
MD Mishra,KA Pollard,1
MD Mishra,AG Murtaza,4
M Kartik,AG Murtaza,1
RV Uthappa,AG Murtaza,1
RV Uthappa,SL Malinga,11
M Kartik,SL Malinga,2
M Kartik,AN Ahmed,6
RV Uthappa,JEC Franklin,14
M Kartik,JEC Franklin,2
WD Parnell,JEC Franklin,7
WD Parnell,AG Murtaza,2
R Sharma,AG Murtaza,1
R Sharma,JEC Franklin,7
R Sharma,SL Malinga,5
SB Wagh,SL Malinga,2
AC Thomas,SL Malinga,0
R Sharma,MM Patel,0
