N Wadhera,RG Sharma,4
RG Sharma,N Wadhera,1
RG Sharma,C Green,7
C Green,RG Sharma,4
RG Sharma,SA Yadav,0
SA Yadav,RG Sharma,4
SA Yadav,Tilak Varma,8
Tilak Varma,SA Yadav,43
C Green,SA Yadav,26
SA Yadav,C Green,24
SA Yadav,Vishnu Vinod,25
Vishnu Vinod,SA Yadav,5
Vishnu Vinod,TH David,0
TH David,Vishnu Vinod,1
TH David,CJ Jordan,1
CJ Jordan,TH David,1
CJ Jordan,PP Chawla,1
PP Chawla,CJ Jordan,0
PP Chawla,K Kartikeya,0
K Kartikeya,PP Chawla,0
K Kartikeya,JP Behrendorff,6
JP Behrendorff,K Kartikeya,3
