F du Plessis,V Kohli,23
V Kohli,F du Plessis,21
F du Plessis,MG Bracewell,0
MG Bracewell,F du Plessis,2
MG Bracewell,GJ Maxwell,3
GJ Maxwell,MG Bracewell,5
MG Bracewell,HV Patel,0
HV Patel,MG Bracewell,0
MG Bracewell,Shahbaz Ahmed,2
Shahbaz Ahmed,MG Bracewell,1
MG Bracewell,KD Karthik,12
KD Karthik,MG Bracewell,9
KD Karthik,Anuj Rawat,0
Anuj Rawat,KD Karthik,1
KD Karthik,DJ Willey,0
DJ Willey,KD Karthik,1
DJ Willey,KV Sharma,9
KV Sharma,DJ Willey,1
DJ Willey,Akash Deep,10
Akash Deep,DJ Willey,17
