DA Warner,JP Behrendorff,3
PP Shaw,JP Behrendorff,5
DA Warner,Arshad Khan,6
PP Shaw,Arshad Khan,5
DA Warner,C Green,17
PP Shaw,C Green,1
PP Shaw,HR Shokeen,4
MK Pandey,HR Shokeen,16
MK Pandey,RP Meredith,8
DA Warner,HR Shokeen,5
DA Warner,PP Chawla,17
MK Pandey,PP Chawla,2
YV Dhull,PP Chawla,1
DA Warner,RP Meredith,2
YV Dhull,RP Meredith,1
R Powell,RP Meredith,4
R Powell,PP Chawla,0
Lalit Yadav,PP Chawla,1
Lalit Yadav,C Green,1
AR Patel,PP Chawla,1
AR Patel,Tilak Varma,5
DA Warner,Tilak Varma,1
AR Patel,HR Shokeen,12
AR Patel,C Green,10
AR Patel,JP Behrendorff,14
AR Patel,RP Meredith,12
Abishek Porel,JP Behrendorff,1
Kuldeep Yadav,JP Behrendorff,0
A Nortje,RP Meredith,5
Mustafizur Rahman,RP Meredith,1
