S Dhawan,Z Khan,5
PA Reddy,Z Khan,2
PA Reddy,R Vinay Kumar,5
KC Sangakkara,R Vinay Kumar,1
KC Sangakkara,Z Khan,5
CL White,R Vinay Kumar,1
CL White,P Parameswaran,0
JP Duminy,P Parameswaran,10
KC Sangakkara,P Parameswaran,2
JP Duminy,M Muralitharan,24
KC Sangakkara,M Muralitharan,3
KC Sangakkara,HV Patel,4
JP Duminy,HV Patel,14
PA Patel,M Muralitharan,2
PA Patel,HV Patel,8
PA Patel,TM Dilshan,3
JP Duminy,TM Dilshan,2
JP Duminy,R Vinay Kumar,8
PA Patel,R Vinay Kumar,1
JP Duminy,Z Khan,16
PA Patel,Z Khan,2
A Ashish Reddy,R Vinay Kumar,4
