DR Smith,B Kumar,7
Ishan Kishan,B Kumar,10
DR Smith,Mohammed Siraj,6
Ishan Kishan,Mohammed Siraj,17
DR Smith,S Kaul,3
Ishan Kishan,S Kaul,20
DR Smith,Mohammad Nabi,12
Ishan Kishan,Mohammad Nabi,5
Ishan Kishan,Rashid Khan,8
DR Smith,Rashid Khan,15
Ishan Kishan,MC Henriques,1
DR Smith,MC Henriques,11
SK Raina,Rashid Khan,0
SK Raina,B Kumar,1
SK Raina,Mohammed Siraj,1
KD Karthik,Rashid Khan,0
RA Jadeja,Rashid Khan,7
AJ Finch,Rashid Khan,2
JP Faulkner,Rashid Khan,2
RA Jadeja,S Kaul,4
JP Faulkner,S Kaul,1
JP Faulkner,Mohammed Siraj,5
RA Jadeja,Mohammed Siraj,3
PJ Sangwan,Mohammed Siraj,0
RA Jadeja,B Kumar,6
Ankit Soni,B Kumar,0
Ankit Soni,S Kaul,0
P Kumar,S Kaul,1
P Kumar,B Kumar,0
MM Patel,B Kumar,0
