MS Bisla,G Gambhir,3
G Gambhir,MS Bisla,15
G Gambhir,JH Kallis,14
JH Kallis,G Gambhir,13
MK Pandey,G Gambhir,19
G Gambhir,MK Pandey,15
SA Yadav,G Gambhir,1
G Gambhir,SA Yadav,1
SA Yadav,Shakib Al Hasan,30
Shakib Al Hasan,SA Yadav,17
RV Uthappa,Shakib Al Hasan,0
Shakib Al Hasan,RV Uthappa,3
Shakib Al Hasan,R Vinay Kumar,0
R Vinay Kumar,Shakib Al Hasan,0
Shakib Al Hasan,PP Chawla,5
PP Chawla,Shakib Al Hasan,0
Shakib Al Hasan,SP Narine,4
SP Narine,Shakib Al Hasan,1
Shakib Al Hasan,MK Pandey,2
MK Pandey,Shakib Al Hasan,8
