JH Kallis,RJ Harris,8
MK Pandey,RJ Harris,1
JH Kallis,RP Singh,7
MK Pandey,RP Singh,1
RE van der Merwe,RP Singh,1
RE van der Merwe,RJ Harris,12
MK Pandey,A Symonds,2
RE van der Merwe,A Symonds,11
MK Pandey,PP Ojha,0
R Dravid,PP Ojha,3
RE van der Merwe,PP Ojha,8
R Dravid,A Symonds,1
LRPL Taylor,PP Ojha,11
R Dravid,Harmeet Singh,0
LRPL Taylor,Harmeet Singh,12
LRPL Taylor,RG Sharma,4
R Dravid,RG Sharma,5
V Kohli,Harmeet Singh,6
V Kohli,PP Ojha,1
LRPL Taylor,A Symonds,0
V Kohli,A Symonds,0
RV Uthappa,A Symonds,3
MV Boucher,A Symonds,1
MV Boucher,Harmeet Singh,4
P Kumar,Harmeet Singh,1
P Kumar,PP Ojha,1
RV Uthappa,PP Ojha,2
R Vinay Kumar,PP Ojha,2
RV Uthappa,RP Singh,5
R Vinay Kumar,RP Singh,1
R Vinay Kumar,RJ Harris,5
RV Uthappa,RJ Harris,7
A Kumble,RP Singh,1
