RV Uthappa,B Kumar,5
G Gambhir,B Kumar,5
G Gambhir,DW Steyn,1
RV Uthappa,DW Steyn,10
MK Pandey,KV Sharma,5
RV Uthappa,KV Sharma,8
RV Uthappa,DJG Sammy,2
MK Pandey,DJG Sammy,5
RV Uthappa,A Mishra,9
MK Pandey,A Mishra,20
MK Pandey,IK Pathan,3
RV Uthappa,IK Pathan,6
YK Pathan,A Mishra,9
YK Pathan,IK Pathan,8
MK Pandey,DW Steyn,2
YK Pathan,DW Steyn,9
YK Pathan,KV Sharma,4
RN ten Doeschate,KV Sharma,2
RN ten Doeschate,IK Pathan,3
YK Pathan,B Kumar,9
RN ten Doeschate,B Kumar,18
RN ten Doeschate,DW Steyn,2
