Anuj Rawat,F du Plessis,6
F du Plessis,Anuj Rawat,8
Anuj Rawat,V Kohli,5
V Kohli,Anuj Rawat,1
Anuj Rawat,GJ Maxwell,1
GJ Maxwell,Anuj Rawat,21
Shahbaz Ahmed,GJ Maxwell,3
GJ Maxwell,Shahbaz Ahmed,5
Shahbaz Ahmed,SS Prabhudessai,24
SS Prabhudessai,Shahbaz Ahmed,34
Shahbaz Ahmed,KD Karthik,14
KD Karthik,Shahbaz Ahmed,7
KD Karthik,PWH de Silva,6
PWH de Silva,KD Karthik,7
KD Karthik,Akash Deep,0
Akash Deep,KD Karthik,0
KD Karthik,Mohammed Siraj,21
Mohammed Siraj,KD Karthik,0
Mohammed Siraj,JR Hazlewood,14
JR Hazlewood,Mohammed Siraj,7
