AC Gilchrist,B Kumar,1
PC Valthaty,B Kumar,4
AC Gilchrist,SB Wagh,1
PC Valthaty,SB Wagh,12
AC Gilchrist,WD Parnell,1
PC Valthaty,WD Parnell,5
PC Valthaty,R Sharma,2
AC Gilchrist,R Sharma,0
SE Marsh,WD Parnell,2
SE Marsh,SB Wagh,5
SE Marsh,Yuvraj Singh,10
PC Valthaty,Yuvraj Singh,0
SE Marsh,R Sharma,6
KD Karthik,R Sharma,2
KD Karthik,MR Marsh,9
SE Marsh,MR Marsh,6
KD Karthik,AA Jhunjhunwala,8
SE Marsh,AA Jhunjhunwala,3
KD Karthik,B Kumar,7
SE Marsh,B Kumar,0
DJ Hussey,B Kumar,1
KD Karthik,Yuvraj Singh,4
DJ Hussey,Yuvraj Singh,3
Mandeep Singh,B Kumar,1
Mandeep Singh,MR Marsh,4
SD Chitnis,MR Marsh,2
SD Chitnis,R Sharma,6
Mandeep Singh,R Sharma,1
SD Chitnis,WD Parnell,1
Mandeep Singh,WD Parnell,0
RJ Harris,MR Marsh,4
P Kumar,MR Marsh,1
P Kumar,WD Parnell,2
SJ Srivastava,WD Parnell,1
