RD Gaikwad,CV Varun,5
F du Plessis,CV Varun,21
F du Plessis,PJ Cummins,27
RD Gaikwad,PJ Cummins,16
F du Plessis,SP Narine,11
F du Plessis,M Prasidh Krishna,10
RD Gaikwad,M Prasidh Krishna,17
RD Gaikwad,SP Narine,7
RD Gaikwad,AD Russell,11
F du Plessis,AD Russell,14
F du Plessis,KL Nagarkoti,12
RD Gaikwad,KL Nagarkoti,8
MM Ali,CV Varun,1
MM Ali,KL Nagarkoti,5
MM Ali,PJ Cummins,2
MM Ali,M Prasidh Krishna,7
MM Ali,SP Narine,10
MS Dhoni,SP Narine,5
MS Dhoni,M Prasidh Krishna,12
MS Dhoni,AD Russell,0
RA Jadeja,PJ Cummins,6
