S Dhawan,MA Agarwal,5
MA Agarwal,S Dhawan,5
JM Bairstow,S Dhawan,8
S Dhawan,JM Bairstow,15
S Dhawan,LS Livingstone,15
LS Livingstone,S Dhawan,36
LS Livingstone,JM Sharma,14
JM Sharma,LS Livingstone,23
LS Livingstone,OF Smith,0
OF Smith,LS Livingstone,0
LS Livingstone,M Shahrukh Khan,14
M Shahrukh Khan,LS Livingstone,15
M Shahrukh Khan,K Rabada,0
K Rabada,M Shahrukh Khan,1
K Rabada,RD Chahar,0
RD Chahar,K Rabada,2
RD Chahar,VG Arora,3
VG Arora,RD Chahar,2
RD Chahar,Arshdeep Singh,17
Arshdeep Singh,RD Chahar,10
