PA Patel,VS Malik,1
S Dhawan,VS Malik,6
GH Vihari,JP Faulkner,1
S Dhawan,JP Faulkner,10
GH Vihari,VS Malik,0
CL White,VS Malik,7
CL White,JP Faulkner,1
S Dhawan,SR Watson,4
CL White,SR Watson,10
CL White,SK Trivedi,8
S Dhawan,SK Trivedi,9
CL White,KK Cooper,5
S Dhawan,KK Cooper,3
DJG Sammy,STR Binny,1
S Dhawan,STR Binny,1
DJG Sammy,SK Trivedi,1
DJG Sammy,KK Cooper,10
DJG Sammy,SR Watson,16
DJG Sammy,JP Faulkner,1
NLTC Perera,JP Faulkner,4
NLTC Perera,KK Cooper,7
BB Samantray,SR Watson,1
NLTC Perera,SR Watson,0
BB Samantray,KK Cooper,8
KV Sharma,KK Cooper,1
BB Samantray,JP Faulkner,5
KV Sharma,JP Faulkner,1
DW Steyn,JP Faulkner,4
