AC Gilchrist,GD McGrath,5
Shahid Afridi,GD McGrath,13
Shahid Afridi,Mohammad Asif,12
AC Gilchrist,Mohammad Asif,9
HH Gibbs,GD McGrath,14
HH Gibbs,Mohammad Asif,5
HH Gibbs,MF Maharoof,2
Shahid Afridi,MF Maharoof,8
Shahid Afridi,A Mishra,0
HH Gibbs,A Mishra,1
RG Sharma,A Mishra,9
RG Sharma,R Bhatia,25
HH Gibbs,R Bhatia,0
SB Styris,A Mishra,5
SB Styris,R Bhatia,5
RG Sharma,MF Maharoof,1
SB Styris,MF Maharoof,5
Y Venugopal Rao,MF Maharoof,23
Y Venugopal Rao,R Bhatia,2
Y Venugopal Rao,Mohammad Asif,9
SB Styris,Mohammad Asif,14
DB Ravi Teja,GD McGrath,9
Y Venugopal Rao,GD McGrath,0
RP Singh,GD McGrath,1
DB Ravi Teja,A Mishra,0
PP Ojha,A Mishra,0
RP Singh,A Mishra,0
PM Sarvesh Kumar,A Mishra,1
DP Vijaykumar,A Mishra,1
