JC Buttler,DJ Willey,22
JC Buttler,Harbhajan Singh,19
BA Stokes,RA Jadeja,1
JC Buttler,RA Jadeja,17
BA Stokes,Harbhajan Singh,10
AM Rahane,RA Jadeja,4
SV Samson,RA Jadeja,3
JC Buttler,SN Thakur,5
SV Samson,SN Thakur,5
SV Samson,KV Sharma,4
JC Buttler,KV Sharma,6
SV Samson,DJ Bravo,1
JC Buttler,DJ Bravo,20
SV Samson,DJ Willey,8
P Chopra,DJ Bravo,4
P Chopra,SN Thakur,4
STR Binny,SN Thakur,7
STR Binny,RA Jadeja,3
STR Binny,SR Watson,3
JC Buttler,SR Watson,6
STR Binny,DJ Willey,3
STR Binny,DJ Bravo,6
K Gowtham,DJ Willey,13
