WP Saha,Mukesh Choudhary,24
Shubman Gill,Simarjeet Singh,1
WP Saha,Simarjeet Singh,19
Shubman Gill,Mukesh Choudhary,1
Shubman Gill,MJ Santner,13
WP Saha,MJ Santner,5
WP Saha,PH Solanki,9
Shubman Gill,PH Solanki,3
Shubman Gill,M Pathirana,0
MS Wade,M Pathirana,11
WP Saha,M Pathirana,7
MS Wade,MJ Santner,6
MS Wade,MM Ali,3
WP Saha,MM Ali,3
HH Pandya,MM Ali,5
HH Pandya,PH Solanki,2
HH Pandya,M Pathirana,0
DA Miller,M Pathirana,3
DA Miller,PH Solanki,4
DA Miller,Simarjeet Singh,5
DA Miller,Mukesh Choudhary,3
