V Kohli,1
F du Plessis,1
WG Jacks,1
RM Patidar,1
C Green,1
SS Prabhudessai,1
MK Lomror,1
KD Karthik,1
KV Sharma,1
Mohammed Siraj,1
LH Ferguson,1
