MA Agarwal,SN Thakur,20
S Dhawan,SN Thakur,0
MA Agarwal,KK Ahmed,2
S Dhawan,KK Ahmed,3
S Dhawan,Lalit Yadav,6
JM Bairstow,Lalit Yadav,0
MA Agarwal,Mustafizur Rahman,2
LS Livingstone,Mustafizur Rahman,1
JM Bairstow,Mustafizur Rahman,8
LS Livingstone,AR Patel,1
JM Bairstow,AR Patel,1
JM Sharma,AR Patel,3
JM Sharma,KK Ahmed,7
JM Bairstow,KK Ahmed,0
M Shahrukh Khan,KK Ahmed,2
JM Sharma,Kuldeep Yadav,17
JM Sharma,Mustafizur Rahman,5
M Shahrukh Khan,Mustafizur Rahman,1
M Shahrukh Khan,Kuldeep Yadav,6
M Shahrukh Khan,AR Patel,3
K Rabada,AR Patel,1
K Rabada,Kuldeep Yadav,1
NT Ellis,Kuldeep Yadav,0
Arshdeep Singh,KK Ahmed,5
RD Chahar,AR Patel,1
Arshdeep Singh,AR Patel,0
RD Chahar,Mustafizur Rahman,7
Arshdeep Singh,Mustafizur Rahman,4
RD Chahar,Lalit Yadav,4
VG Arora,Lalit Yadav,1
Arshdeep Singh,Lalit Yadav,0
VG Arora,KK Ahmed,1
