MD Mishra,A Mishra,1
AC Gilchrist,A Mishra,5
HH Gibbs,A Mishra,4
HH Gibbs,DP Nannes,22
HH Gibbs,Y Nagar,1
AC Gilchrist,Y Nagar,9
AC Gilchrist,S Ladda,10
A Symonds,S Ladda,8
A Symonds,A Mishra,1
HH Gibbs,S Ladda,2
A Symonds,UT Yadav,7
HH Gibbs,UT Yadav,2
A Symonds,DP Nannes,2
A Symonds,Y Nagar,16
RG Sharma,Y Nagar,2
RG Sharma,MC Henriques,23
A Symonds,MC Henriques,1
RG Sharma,UT Yadav,13
TL Suman,MC Henriques,11
TL Suman,DP Nannes,8
RG Sharma,DP Nannes,7
TL Suman,UT Yadav,10
Y Venugopal Rao,DP Nannes,0
Y Venugopal Rao,UT Yadav,1
WPUJC Vaas,UT Yadav,3
