LS Livingstone,Avesh Khan,1
YBK Jaiswal,Avesh Khan,5
YBK Jaiswal,A Nortje,0
DA Miller,A Nortje,5
SV Samson,A Nortje,11
DA Miller,Avesh Khan,2
SV Samson,Avesh Khan,16
DA Miller,R Ashwin,0
MK Lomror,R Ashwin,12
SV Samson,K Rabada,21
MK Lomror,K Rabada,1
SV Samson,R Ashwin,6
MK Lomror,AR Patel,6
SV Samson,AR Patel,16
R Parag,K Rabada,1
R Parag,AR Patel,1
R Tewatia,AR Patel,3
R Tewatia,R Ashwin,1
R Tewatia,A Nortje,1
R Tewatia,K Rabada,1
R Tewatia,Avesh Khan,3
T Shamsi,A Nortje,1
T Shamsi,Avesh Khan,1
