PA Patel,JP Behrendorff,24
V Kohli,JP Behrendorff,5
V Kohli,SL Malinga,3
PA Patel,SL Malinga,2
AB de Villiers,JP Behrendorff,3
PA Patel,JJ Bumrah,0
AB de Villiers,JJ Bumrah,17
PA Patel,HH Pandya,2
AB de Villiers,HH Pandya,16
AB de Villiers,RD Chahar,14
MM Ali,RD Chahar,17
MM Ali,HH Pandya,3
AB de Villiers,SL Malinga,23
MM Ali,SL Malinga,2
MM Ali,KH Pandya,8
AB de Villiers,KH Pandya,2
MM Ali,JP Behrendorff,16
MM Ali,JJ Bumrah,4
MP Stoinis,SL Malinga,0
AD Nath,SL Malinga,1
AD Nath,JJ Bumrah,1
P Negi,SL Malinga,0
UT Yadav,SL Malinga,0
