BB McCullum,SM Pollock,1
SC Ganguly,SM Pollock,4
RT Ponting,SM Pollock,5
DB Das,SM Pollock,6
RT Ponting,A Nehra,1
DB Das,A Nehra,8
RT Ponting,CRD Fernando,6
DB Das,CRD Fernando,9
DB Das,DS Kulkarni,5
DB Das,DJ Bravo,1
RT Ponting,DJ Bravo,2
DJ Hussey,DJ Bravo,1
RT Ponting,DS Kulkarni,2
DJ Hussey,DS Kulkarni,1
DJ Hussey,CRD Fernando,1
RT Ponting,ST Jayasuriya,3
DJ Hussey,ST Jayasuriya,5
DJ Hussey,SM Pollock,9
Mohammad Hafeez,SM Pollock,2
Mohammad Hafeez,ST Jayasuriya,0
AB Agarkar,ST Jayasuriya,1
LR Shukla,DJ Bravo,17
AB Agarkar,DJ Bravo,1
LR Shukla,ST Jayasuriya,3
M Kartik,ST Jayasuriya,1
M Kartik,DJ Bravo,2
M Kartik,CRD Fernando,6
LR Shukla,CRD Fernando,17
LR Shukla,DS Kulkarni,3
M Kartik,DS Kulkarni,1
