M Vijay,R Vinay Kumar,0
MA Agarwal,R Vinay Kumar,17
KD Karthik,R Vinay Kumar,10
MA Agarwal,M Morkel,9
KD Karthik,M Morkel,5
LRPL Taylor,R Vinay Kumar,1
LRPL Taylor,Shakib Al Hasan,5
KD Karthik,Shakib Al Hasan,11
KD Karthik,JH Kallis,13
LRPL Taylor,JH Kallis,0
JP Duminy,Shakib Al Hasan,7
JP Duminy,JH Kallis,2
KD Karthik,PP Chawla,12
JP Duminy,PP Chawla,8
KD Karthik,SP Narine,5
JP Duminy,SP Narine,7
JP Duminy,R Vinay Kumar,7
MK Tiwary,SP Narine,5
MK Tiwary,M Morkel,3
JP Duminy,M Morkel,21
JDS Neesham,PP Chawla,7
JDS Neesham,SP Narine,1
