PP Shaw,B Kumar,3
S Dhawan,B Kumar,4
PP Shaw,KK Ahmed,1
S Dhawan,KK Ahmed,3
C Munro,KK Ahmed,21
C Munro,Sandeep Sharma,8
SS Iyer,B Kumar,9
C Munro,B Kumar,1
SS Iyer,KK Ahmed,1
SS Iyer,DJ Hooda,6
C Munro,DJ Hooda,2
C Munro,Abhishek Sharma,8
SS Iyer,Abhishek Sharma,2
SS Iyer,V Shankar,10
RR Pant,V Shankar,7
RR Pant,Rashid Khan,8
SS Iyer,Rashid Khan,11
RR Pant,Sandeep Sharma,7
SS Iyer,Sandeep Sharma,6
RR Pant,B Kumar,1
CH Morris,B Kumar,1
CH Morris,KK Ahmed,2
RR Pant,KK Ahmed,0
AR Patel,KK Ahmed,1
AR Patel,Rashid Khan,2
CH Morris,Rashid Khan,1
AR Patel,Sandeep Sharma,7
KMA Paul,Sandeep Sharma,1
AR Patel,B Kumar,4
KMA Paul,B Kumar,6
K Rabada,B Kumar,2
