WP Saha,Arshdeep Singh,20
Shubman Gill,Arshdeep Singh,9
WP Saha,K Rabada,8
Shubman Gill,K Rabada,14
Shubman Gill,Harpreet Brar,13
WP Saha,Harpreet Brar,2
B Sai Sudharsan,K Rabada,4
Shubman Gill,SM Curran,12
B Sai Sudharsan,SM Curran,4
B Sai Sudharsan,RD Chahar,4
Shubman Gill,RD Chahar,17
B Sai Sudharsan,Harpreet Brar,1
B Sai Sudharsan,MW Short,6
Shubman Gill,MW Short,2
B Sai Sudharsan,Arshdeep Singh,0
HH Pandya,Arshdeep Singh,1
HH Pandya,Harpreet Brar,2
HH Pandya,K Rabada,5
DA Miller,Harpreet Brar,2
DA Miller,RD Chahar,3
DA Miller,SM Curran,4
DA Miller,K Rabada,5
DA Miller,Arshdeep Singh,3
R Tewatia,SM Curran,5
