Abhishek Sharma,TM Head,6
TM Head,Abhishek Sharma,21
Abhishek Sharma,AK Markram,0
AK Markram,Abhishek Sharma,0
Abhishek Sharma,Nithish Kumar Reddy,10
Nithish Kumar Reddy,Abhishek Sharma,0
RA Tripathi,Nithish Kumar Reddy,11
Nithish Kumar Reddy,RA Tripathi,13
Nithish Kumar Reddy,H Klaasen,27
H Klaasen,Nithish Kumar Reddy,9
Nithish Kumar Reddy,Abdul Samad,24
Abdul Samad,Nithish Kumar Reddy,25
Nithish Kumar Reddy,Shahbaz Ahmed,0
Shahbaz Ahmed,Nithish Kumar Reddy,1
Shahbaz Ahmed,PJ Cummins,0
PJ Cummins,Shahbaz Ahmed,3
Shahbaz Ahmed,B Kumar,13
B Kumar,Shahbaz Ahmed,6
Shahbaz Ahmed,JD Unadkat,0
JD Unadkat,Shahbaz Ahmed,6
