YV Takawale,DJ Bravo,8
DJ Bravo,YV Takawale,1
AM Rahane,YV Takawale,3
YV Takawale,AM Rahane,10
ST Jayasuriya,YV Takawale,0
YV Takawale,ST Jayasuriya,0
ST Jayasuriya,SR Tendulkar,16
SR Tendulkar,ST Jayasuriya,10
SR Tendulkar,JP Duminy,14
JP Duminy,SR Tendulkar,4
SR Tendulkar,AM Nayar,16
AM Nayar,SR Tendulkar,6
AM Nayar,Harbhajan Singh,29
Harbhajan Singh,AM Nayar,6
Harbhajan Singh,DS Kulkarni,0
DS Kulkarni,Harbhajan Singh,1
Harbhajan Singh,C Nanda,0
C Nanda,Harbhajan Singh,0
SL Malinga,Harbhajan Singh,0
Harbhajan Singh,SL Malinga,1
