D Padikkal,V Kohli,32
V Kohli,D Padikkal,8
D Padikkal,Washington Sundar,2
Washington Sundar,D Padikkal,6
GJ Maxwell,Washington Sundar,10
Washington Sundar,GJ Maxwell,1
AB de Villiers,GJ Maxwell,2
GJ Maxwell,AB de Villiers,12
AB de Villiers,DT Christian,1
DT Christian,AB de Villiers,1
AB de Villiers,KA Jamieson,1
KA Jamieson,AB de Villiers,1
KA Jamieson,HV Patel,5
HV Patel,KA Jamieson,0
NA Saini,KA Jamieson,2
KA Jamieson,NA Saini,2
KA Jamieson,YS Chahal,8
YS Chahal,KA Jamieson,1
Mohammed Siraj,YS Chahal,12
YS Chahal,Mohammed Siraj,7
