KR Mayers,Mohammed Shami,13
Q de Kock,Mohammed Shami,10
KR Mayers,HH Pandya,16
Q de Kock,HH Pandya,17
Q de Kock,Rashid Khan,20
KR Mayers,Rashid Khan,9
KR Mayers,Noor Ahmad,10
Q de Kock,Noor Ahmad,11
KR Mayers,MM Sharma,0
DJ Hooda,MM Sharma,5
Q de Kock,MM Sharma,12
DJ Hooda,HH Pandya,2
DJ Hooda,Rashid Khan,4
DJ Hooda,Mohammed Shami,0
MP Stoinis,Mohammed Shami,2
MP Stoinis,Noor Ahmad,1
MP Stoinis,MM Sharma,1
N Pooran,MM Sharma,0
N Pooran,Rashid Khan,1
N Pooran,Mohammed Shami,2
A Badoni,Mohammed Shami,9
A Badoni,Noor Ahmad,2
N Pooran,Noor Ahmad,0
Swapnil Singh,Noor Ahmad,1
A Badoni,MM Sharma,10
KH Pandya,MM Sharma,0
Swapnil Singh,AS Joseph,1
Ravi Bishnoi,AS Joseph,4
