DR Smith,S Nadeem,5
BB McCullum,S Nadeem,0
DR Smith,CH Morris,8
BB McCullum,CH Morris,0
DR Smith,Z Khan,2
BB McCullum,Z Khan,1
AJ Finch,Z Khan,0
AJ Finch,S Nadeem,5
SK Raina,S Nadeem,1
SK Raina,CH Morris,9
KD Karthik,CH Morris,6
SK Raina,Mohammed Shami,6
KD Karthik,Mohammed Shami,8
KD Karthik,A Mishra,14
SK Raina,A Mishra,5
KD Karthik,JP Duminy,10
SK Raina,JP Duminy,3
KD Karthik,Z Khan,10
RA Jadeja,Z Khan,13
RA Jadeja,JP Duminy,1
RA Jadeja,Mohammed Shami,13
KD Karthik,S Nadeem,5
RA Jadeja,S Nadeem,6
JP Faulkner,Mohammed Shami,2
JP Faulkner,CH Morris,5
RA Jadeja,CH Morris,3
Ishan Kishan,Mohammed Shami,2
