MS Wade,VG Arora,6
Shubman Gill,VG Arora,24
Shubman Gill,Arshdeep Singh,23
Shubman Gill,K Rabada,8
MS Wade,K Rabada,0
B Sai Sudharsan,K Rabada,15
B Sai Sudharsan,VG Arora,4
B Sai Sudharsan,RD Chahar,8
Shubman Gill,RD Chahar,21
B Sai Sudharsan,OF Smith,7
Shubman Gill,OF Smith,9
Shubman Gill,LS Livingstone,11
B Sai Sudharsan,LS Livingstone,1
B Sai Sudharsan,Arshdeep Singh,0
HH Pandya,RD Chahar,10
HH Pandya,Arshdeep Singh,7
HH Pandya,K Rabada,10
DA Miller,K Rabada,1
DA Miller,OF Smith,5
R Tewatia,OF Smith,13
