MA Agarwal,KL Rahul,11
KL Rahul,MA Agarwal,4
MA Agarwal,CH Gayle,11
CH Gayle,MA Agarwal,13
N Pooran,CH Gayle,0
CH Gayle,N Pooran,0
CH Gayle,DJ Hooda,2
DJ Hooda,CH Gayle,6
DJ Hooda,MC Henriques,7
MC Henriques,DJ Hooda,9
MC Henriques,M Shahrukh Khan,5
M Shahrukh Khan,MC Henriques,9
M Shahrukh Khan,FA Allen,11
FA Allen,M Shahrukh Khan,6
M Shahrukh Khan,M Ashwin,2
M Ashwin,M Shahrukh Khan,7
M Ashwin,Mohammed Shami,2
Mohammed Shami,M Ashwin,2
Mohammed Shami,Arshdeep Singh,1
Arshdeep Singh,Mohammed Shami,1
