MA Agarwal,KL Rahul,9
KL Rahul,MA Agarwal,2
P Simran Singh,KL Rahul,11
KL Rahul,P Simran Singh,9
KL Rahul,N Pooran,0
N Pooran,KL Rahul,25
N Pooran,GJ Maxwell,39
GJ Maxwell,N Pooran,7
N Pooran,Mandeep Singh,3
Mandeep Singh,N Pooran,6
N Pooran,Mujeeb Ur Rahman,10
Mujeeb Ur Rahman,N Pooran,1
N Pooran,Ravi Bishnoi,0
Ravi Bishnoi,N Pooran,0
Ravi Bishnoi,Mohammed Shami,0
Mohammed Shami,Ravi Bishnoi,0
SS Cottrell,Ravi Bishnoi,0
Ravi Bishnoi,SS Cottrell,6
Ravi Bishnoi,Arshdeep Singh,0
Arshdeep Singh,Ravi Bishnoi,0
