Shubman Gill,Sandeep Sharma,3
RA Tripathi,Sandeep Sharma,6
RA Tripathi,Basil Thampi,5
Shubman Gill,Basil Thampi,15
Shubman Gill,T Natarajan,7
RA Tripathi,T Natarajan,12
Shubman Gill,V Shankar,7
Shubman Gill,Rashid Khan,4
N Rana,Rashid Khan,21
N Rana,V Shankar,8
AD Russell,V Shankar,5
AD Russell,Rashid Khan,2
EJG Morgan,Rashid Khan,2
AD Russell,T Natarajan,2
EJG Morgan,T Natarajan,7
EJG Morgan,Sandeep Sharma,5
KD Karthik,Sandeep Sharma,13
KD Karthik,Basil Thampi,5
EJG Morgan,Basil Thampi,21
KD Karthik,T Natarajan,11
KD Karthik,Rashid Khan,0
