KL Rahul,Sandeep Sharma,7
MA Agarwal,Sandeep Sharma,2
KL Rahul,B Kumar,14
MA Agarwal,B Kumar,3
KL Rahul,JO Holder,0
CH Gayle,JO Holder,5
MA Agarwal,JO Holder,0
AK Markram,JO Holder,3
CH Gayle,Sandeep Sharma,0
AK Markram,Sandeep Sharma,3
AK Markram,KK Ahmed,12
CH Gayle,KK Ahmed,7
AK Markram,Rashid Khan,8
CH Gayle,Rashid Khan,2
N Pooran,Rashid Khan,1
N Pooran,Sandeep Sharma,7
DJ Hooda,Sandeep Sharma,1
DJ Hooda,Rashid Khan,3
DJ Hooda,KK Ahmed,2
AK Markram,Abdul Samad,1
DJ Hooda,Abdul Samad,7
Harpreet Brar,Abdul Samad,1
Harpreet Brar,JO Holder,7
DJ Hooda,JO Holder,0
NT Ellis,JO Holder,3
NT Ellis,Rashid Khan,1
Harpreet Brar,Rashid Khan,2
NT Ellis,B Kumar,8
Harpreet Brar,B Kumar,8
