AC Gilchrist,JA Morkel,0
VVS Laxman,JA Morkel,0
HH Gibbs,S Tyagi,0
RG Sharma,S Tyagi,1
DR Smith,JA Morkel,22
DR Smith,S Tyagi,7
RG Sharma,JA Morkel,1
RG Sharma,L Balaji,11
DR Smith,L Balaji,7
DR Smith,SB Jakati,9
RG Sharma,SB Jakati,6
RG Sharma,M Muralitharan,2
DR Smith,M Muralitharan,4
TL Suman,SB Jakati,4
TL Suman,M Muralitharan,2
Y Venugopal Rao,M Muralitharan,1
Y Venugopal Rao,SB Jakati,1
RJ Harris,SB Jakati,1
TL Suman,SK Raina,11
RP Singh,SB Jakati,1
RP Singh,M Muralitharan,1
Shoaib Ahmed,SK Raina,1
PP Ojha,SK Raina,0
