KL Rahul,Mohammed Siraj,12
MA Agarwal,Mohammed Siraj,7
KL Rahul,GHS Garton,4
MA Agarwal,GHS Garton,12
KL Rahul,Shahbaz Ahmed,13
MA Agarwal,Shahbaz Ahmed,15
KL Rahul,HV Patel,2
MA Agarwal,HV Patel,2
KL Rahul,YS Chahal,6
MA Agarwal,YS Chahal,12
KL Rahul,DT Christian,2
MA Agarwal,DT Christian,9
N Pooran,Shahbaz Ahmed,1
N Pooran,HV Patel,1
N Pooran,YS Chahal,1
AK Markram,GHS Garton,6
AK Markram,Mohammed Siraj,6
AK Markram,YS Chahal,8
SN Khan,YS Chahal,0
M Shahrukh Khan,YS Chahal,0
M Shahrukh Khan,GHS Garton,2
M Shahrukh Khan,HV Patel,9
MC Henriques,HV Patel,10
MC Henriques,Mohammed Siraj,2
M Shahrukh Khan,Mohammed Siraj,5
Harpreet Brar,HV Patel,3
