V Kohli,B Kumar,5
D Padikkal,B Kumar,7
D Padikkal,JO Holder,13
DT Christian,B Kumar,1
DT Christian,S Kaul,0
D Padikkal,S Kaul,4
KS Bharat,JO Holder,1
KS Bharat,S Kaul,11
D Padikkal,Umran Malik,6
KS Bharat,Umran Malik,0
GJ Maxwell,Umran Malik,4
D Padikkal,Rashid Khan,11
GJ Maxwell,Rashid Khan,21
GJ Maxwell,S Kaul,5
GJ Maxwell,JO Holder,6
GJ Maxwell,B Kumar,4
AB de Villiers,Rashid Khan,7
AB de Villiers,S Kaul,4
Shahbaz Ahmed,Umran Malik,10
AB de Villiers,Umran Malik,1
Shahbaz Ahmed,JO Holder,4
GHS Garton,JO Holder,1
AB de Villiers,JO Holder,0
GHS Garton,B Kumar,1
AB de Villiers,B Kumar,7
