JD Ryder,DW Steyn,14
MK Pandey,I Sharma,3
JD Ryder,I Sharma,8
MK Pandey,PP Ojha,10
JD Ryder,PP Ojha,2
JD Ryder,JP Duminy,7
MK Pandey,JP Duminy,15
MK Pandey,DT Christian,5
JD Ryder,DT Christian,0
MK Pandey,A Mishra,11
JD Ryder,A Mishra,4
SC Ganguly,PP Ojha,1
SC Ganguly,I Sharma,13
MK Pandey,DW Steyn,5
SC Ganguly,DW Steyn,7
RV Uthappa,A Mishra,0
SC Ganguly,DT Christian,2
RV Uthappa,DT Christian,1
Yuvraj Singh,DT Christian,0
SC Ganguly,A Mishra,9
Yuvraj Singh,DW Steyn,1
Yuvraj Singh,I Sharma,1
CJ Ferguson,DT Christian,12
CJ Ferguson,DW Steyn,2
CJ Ferguson,A Mishra,1
