BB McCullum,1
M Klinger,1
PA Patel,1
DPMD Jayawardene,1
BJ Hodge,1
RA Jadeja,1
B Akhil,1
R Vinay Kumar,1
RR Powar,1
S Sreesanth,1
RP Singh,1
