Q de Kock,STR Binny,11
RR Pant,STR Binny,1
Q de Kock,S Aravind,22
RR Pant,S Aravind,0
KK Nair,S Aravind,2
Q de Kock,CJ Jordan,7
KK Nair,CJ Jordan,1
KK Nair,SR Watson,8
Q de Kock,YS Chahal,9
KK Nair,YS Chahal,0
SV Samson,STR Binny,2
SV Samson,YS Chahal,12
SV Samson,SR Watson,3
Q de Kock,SR Watson,2
SW Billings,YS Chahal,3
Q de Kock,Iqbal Abdulla,4
SW Billings,Iqbal Abdulla,1
SW Billings,CJ Jordan,0
P Negi,CJ Jordan,1
P Negi,CH Gayle,3
Q de Kock,CH Gayle,5
P Negi,S Aravind,2
CR Brathwaite,CH Gayle,1
CH Morris,S Aravind,2
CH Morris,YS Chahal,7
CH Morris,SR Watson,12
J Yadav,SR Watson,2
J Yadav,Iqbal Abdulla,3
CH Morris,Iqbal Abdulla,6
