V Kohli,CH Gayle,10
CH Gayle,V Kohli,8
CH Gayle,AB de Villiers,0
AB de Villiers,CH Gayle,0
AB de Villiers,TM Head,0
TM Head,AB de Villiers,0
AB de Villiers,KM Jadhav,4
KM Jadhav,AB de Villiers,31
AB de Villiers,Mandeep Singh,1
Mandeep Singh,AB de Villiers,0
Mandeep Singh,P Negi,4
P Negi,Mandeep Singh,32
Mandeep Singh,S Badree,2
S Badree,Mandeep Singh,3
S Aravind,Mandeep Singh,3
Mandeep Singh,S Aravind,2
S Aravind,A Choudhary,6
A Choudhary,S Aravind,15
A Choudhary,YS Chahal,0
YS Chahal,A Choudhary,1
