MEK Hussey,SR Watson,1
M Vijay,SR Watson,0
MEK Hussey,Pankaj Singh,6
SK Raina,Pankaj Singh,10
MEK Hussey,SW Tait,2
SK Raina,SW Tait,1
SK Raina,SR Watson,12
DJ Bravo,J Botha,7
MEK Hussey,J Botha,8
DJ Bravo,Pankaj Singh,1
DJ Bravo,SK Trivedi,2
MEK Hussey,SK Trivedi,2
MS Dhoni,SK Trivedi,4
RA Jadeja,SW Tait,1
MS Dhoni,SW Tait,0
RA Jadeja,SK Trivedi,9
MS Dhoni,J Botha,6
RA Jadeja,J Botha,2
RA Jadeja,Pankaj Singh,4
S Anirudha,Pankaj Singh,1
JA Morkel,Pankaj Singh,11
JA Morkel,SR Watson,7
S Anirudha,SR Watson,11
S Anirudha,SW Tait,6
