CH Gayle,CA Pujara,9
CA Pujara,CH Gayle,5
V Kohli,CH Gayle,17
CH Gayle,V Kohli,14
CH Gayle,AB de Villiers,10
AB de Villiers,CH Gayle,13
AB de Villiers,MC Henriques,15
MC Henriques,AB de Villiers,10
MC Henriques,SS Tiwary,0
SS Tiwary,MC Henriques,1
MC Henriques,R Vinay Kumar,1
R Vinay Kumar,MC Henriques,5
R Rampaul,R Vinay Kumar,0
R Vinay Kumar,R Rampaul,4
R Vinay Kumar,A Mithun,0
A Mithun,R Vinay Kumar,2
M Kartik,R Vinay Kumar,0
R Vinay Kumar,M Kartik,3
R Vinay Kumar,JD Unadkat,2
JD Unadkat,R Vinay Kumar,1
