G Gambhir,RV Uthappa,0
RV Uthappa,G Gambhir,1
RV Uthappa,MK Pandey,38
MK Pandey,RV Uthappa,12
MK Pandey,SA Yadav,3
SA Yadav,MK Pandey,6
YK Pathan,SA Yadav,5
SA Yadav,YK Pathan,10
RN ten Doeschate,YK Pathan,5
YK Pathan,RN ten Doeschate,8
RN ten Doeschate,AD Russell,5
AD Russell,RN ten Doeschate,4
RN ten Doeschate,PJ Cummins,0
PJ Cummins,RN ten Doeschate,0
PP Chawla,RN ten Doeschate,0
RN ten Doeschate,PP Chawla,2
UT Yadav,RN ten Doeschate,0
RN ten Doeschate,UT Yadav,12
RN ten Doeschate,GB Hogg,14
GB Hogg,RN ten Doeschate,2
