KR Mayers,JP Behrendorff,16
PN Mankad,JP Behrendorff,1
PN Mankad,Akash Madhwal,2
KH Pandya,Akash Madhwal,0
KR Mayers,CJ Jordan,2
MP Stoinis,CJ Jordan,5
KH Pandya,CJ Jordan,0
MP Stoinis,C Green,11
KH Pandya,C Green,2
KH Pandya,HR Shokeen,1
MP Stoinis,HR Shokeen,16
KH Pandya,PP Chawla,5
MP Stoinis,PP Chawla,8
A Badoni,PP Chawla,1
A Badoni,Akash Madhwal,0
N Pooran,Akash Madhwal,0
DJ Hooda,Akash Madhwal,2
DJ Hooda,PP Chawla,10
DJ Hooda,C Green,1
K Gowtham,C Green,1
K Gowtham,PP Chawla,1
Ravi Bishnoi,PP Chawla,1
DJ Hooda,JP Behrendorff,2
Ravi Bishnoi,JP Behrendorff,2
Ravi Bishnoi,Akash Madhwal,0
Naveen-ul-Haq,Akash Madhwal,1
Mohsin Khan,CJ Jordan,0
Mohsin Khan,Akash Madhwal,0
