PA Patel,B Kumar,3
JC Buttler,B Kumar,9
JC Buttler,A Nehra,5
PA Patel,A Nehra,18
RG Sharma,A Nehra,3
RG Sharma,Rashid Khan,1
PA Patel,Rashid Khan,2
N Rana,Rashid Khan,6
N Rana,Mustafizur Rahman,9
PA Patel,Mustafizur Rahman,12
N Rana,DJ Hooda,15
PA Patel,DJ Hooda,3
N Rana,BCJ Cutting,2
PA Patel,BCJ Cutting,1
KA Pollard,Rashid Khan,1
KA Pollard,A Nehra,2
N Rana,A Nehra,6
KA Pollard,Mustafizur Rahman,8
N Rana,B Kumar,7
KA Pollard,B Kumar,0
KH Pandya,B Kumar,1
KH Pandya,Rashid Khan,9
KH Pandya,A Nehra,12
KH Pandya,BCJ Cutting,15
HH Pandya,B Kumar,1
HH Pandya,Mustafizur Rahman,1
Harbhajan Singh,Mustafizur Rahman,3
