Ishan Kishan,RG Sharma,0
RG Sharma,Ishan Kishan,2
Tilak Varma,Ishan Kishan,6
Ishan Kishan,Tilak Varma,20
Ramandeep Singh,Ishan Kishan,12
Ishan Kishan,Ramandeep Singh,22
Ishan Kishan,TH David,1
TH David,Ishan Kishan,13
Ishan Kishan,KA Pollard,8
KA Pollard,Ishan Kishan,9
KA Pollard,DR Sams,1
DR Sams,KA Pollard,1
KA Pollard,M Ashwin,0
M Ashwin,KA Pollard,0
K Kartikeya,KA Pollard,3
KA Pollard,K Kartikeya,4
JJ Bumrah,KA Pollard,0
KA Pollard,JJ Bumrah,1
JJ Bumrah,RP Meredith,0
RP Meredith,JJ Bumrah,0
